source,target,stock,year
GB,VN,30518,2017
GB,YE,15910,2017
GB,ZM,28414,2017
GB,ZW,117873,2017
GD,AG,38,2017
GD,BS,30,2017
GD,BB,179,2017
GD,VG,14,2017
GD,CA,229,2017
GD,DM,74,2017
GD,GY,344,2017
GD,JM,116,2017
GD,MS,10,2017
GD,KN,15,2017
GD,LC,164,2017
GD,VC,380,2017
GD,TT,2216,2017
GD,VI,710,2017
GD,VE,344,2017
GE,AF,40,2017
GE,AL,10,2017
GE,DZ,17,2017
GE,AR,15,2017
GE,AM,12605,2017
GE,AT,25,2017
GE,AZ,5937,2017
GE,BY,1087,2017
GE,BE,22,2017
GE,BG,229,2017
GE,CN,74,2017
GE,CU,12,2017
GE,CZ,33,2017
GE,EE,121,2017
GE,FI,11,2017
GE,FR,39,2017
GE,DE,622,2017
GE,GR,162,2017
GE,HU,48,2017
GE,IN,31,2017
GE,IR,121,2017
GE,IL,31,2017
GE,IT,17,2017
GE,KZ,1695,2017
GE,KG,246,2017
GE,LV,202,2017
GE,LB,9,2017
GE,LT,208,2017
GE,MN,28,2017
GE,NP,17,2017
GE,NL,11,2017
GE,PK,86,2017
GE,PE,20,2017
GE,PL,178,2017
GE,MD,477,2017
GE,RO,218,2017
GE,RU,36654,2017
GE,ES,18,2017
GE,CH,14,2017
GE,TJ,146,2017
GE,TR,466,2017
GE,TM,200,2017
GE,UA,12027,2017
GE,GB,33,2017
GE,US,109,2017
GE,UZ,754,2017
GF,DZ,87,2017
GF,BE,136,2017
GF,BR,20510,2017
GF,CN,1311,2017
GF,DM,761,2017
GF,FR,22040,2017
GF,GP,2127,2017
GF,GY,3869,2017
GF,HT,20009,2017
GF,IT,124,2017
GF,LA,843,2017
GF,MQ,2794,2017
GF,PE,532,2017
GF,RE,371,2017
GF,LC,1319,2017
GF,SR,32412,2017
GH,DZ,13,2017
GH,AU,33,2017
GH,BJ,17303,2017
GH,BR,13,2017
GH,BF,60359,2017
GH,CM,118,2017
GH,CA,285,2017
GH,TD,15,2017
GH,CN,234,2017
GH,CI,31739,2017
GH,CD,31,2017
GH,EG,39,2017
GH,ET,31,2017
GH,FR,225,2017
GH,GM,37,2017
GH,GN,141,2017
GH,IN,877,2017
GH,IL,47,2017
GH,IT,238,2017
GH,JP,57,2017
GH,KE,15,2017
GH,LB,1014,2017
GH,LR,28948,2017
GH,ML,5174,2017
GH,MR,13,2017
GH,NL,188,2017
GH,NE,6091,2017
GH,NG,70705,2017
GH,PK,67,2017
GH,PH,28,2017
GH,PL,48,2017
GH,RU,67,2017
GH,RW,385,2017
GH,SN,75,2017
GH,SL,2402,2017
GH,LK,20,2017
GH,SD,26,2017
GH,CH,149,2017
GH,SY,53,2017
GH,TG,91473,2017
GH,GB,1399,2017
GH,TZ,8,2017
GH,US,629,2017
GI,MA,1003,2017
GI,ES,2088,2017
GI,GB,5717,2017
GL,BG,18,2017
GL,CA,15,2017
GL,CN,11,2017
GL,DK,4617,2017
GL,FO,279,2017
GL,FI,13,2017
GL,FR,14,2017
GL,DE,58,2017
GL,IS,163,2017
GL,NO,68,2017
GL,PH,130,2017
GL,PL,31,2017
GL,RO,15,2017
GL,SE,87,2017
GL,TH,157,2017
GL,GB,15,2017
GL,US,39,2017
GM,GN,42994,2017
GM,GW,13129,2017
GM,LR,1030,2017
GM,ML,9852,2017
GM,MR,3468,2017
GM,SN,126156,2017
GM,SL,2481,2017
GN,AF,2,2017
GN,AL,10,2017
GN,DZ,6843,2017
GN,AD,5,2017
GN,AO,111,2017
GN,AG,4325,2017
GN,AR,108,2017
GN,AM,8,2017
GN,AU,9,2017
GN,AZ,4,2017
GN,BS,12,2017
GN,BH,2,2017
GN,BB,10,2017
GN,BE,38,2017
GN,BZ,1,2017
GN,BJ,396,2017
GN,BT,2,2017
GN,BO,4,2017
GN,BA,1,2017
GN,BW,48,2017
GN,BR,13,2017
GN,BG,2,2017
GN,BF,571,2017
GN,BI,37,2017
GN,CV,33,2017
GN,KH,8,2017
GN,CM,190,2017
GN,CA,44,2017
GN,CF,17,2017
GN,TD,377,2017
GN,CL,10,2017
GN,CN,164,2017
GN,CO,2548,2017
GN,KM,739,2017
GN,CG,118,2017
GN,CR,114,2017
GN,CI,7741,2017
GN,HR,18,2017
GN,CU,1735,2017
GN,KP,1197,2017
GN,CD,74,2017
GN,DK,64,2017
GN,DJ,17,2017
GN,DM,12,2017
GN,DO,1,2017
GN,EC,1,2017
GN,EG,26,2017
GN,SV,3,2017
GN,GQ,10391,2017
GN,ER,22,2017
GN,ET,11,2017
GN,FJ,2,2017
GN,FI,5,2017
GN,FR,240,2017
GN,GA,71,2017
GN,GM,273,2017
GN,DE,26,2017
GN,GH,571,2017
GN,GW,4411,2017
GN,HT,24,2017
GN,HN,289,2017
GN,IN,47,2017
GN,IL,10,2017
GN,IT,79,2017
GN,JP,104,2017
GN,JO,1,2017
GN,KE,1942,2017
GN,KI,2,2017
GN,LV,22,2017
GN,LB,151,2017
GN,LS,31,2017
GN,LR,2686,2017
GN,LY,42,2017
GN,LI,3,2017
GN,MG,9,2017
GN,MW,16,2017
GN,ML,50943,2017
GN,MH,5,2017
GN,MR,1316,2017
GN,MU,14,2017
GN,FM,2,2017
GN,MA,323,2017
GN,MZ,18,2017
GN,MM,1,2017
GN,NA,2,2017
GN,NR,17,2017
GN,NP,24,2017
GN,NL,36,2017
GN,NZ,1,2017
GN,NI,4,2017
GN,NE,187,2017
GN,NG,370,2017
GN,NO,1,2017
GN,PK,18,2017
GN,PW,8,2017
GN,PG,15,2017
GN,PH,2,2017
GN,PT,13,2017
GN,KR,413,2017
GN,MD,2,2017
GN,RO,4,2017
GN,RU,37,2017
GN,RW,37,2017
GN,VC,29,2017
GN,WS,27,2017
GN,ST,32,2017
GN,SA,30,2017
GN,SN,2078,2017
GN,RS,1,2017
GN,SC,2,2017
GN,SL,8436,2017
GN,SI,27,2017
GN,SB,11,2017
GN,SO,5,2017
GN,ZA,1215,2017
GN,SS,2,2017
GN,ES,1153,2017
GN,LK,1,2017
GN,SD,6,2017
GN,SZ,4,2017
GN,SE,2,2017
GN,CH,16,2017
GN,SY,7,2017
GN,TH,49,2017
GN,TG,517,2017
GN,TO,944,2017
GN,TN,517,2017
GN,TR,34,2017
GN,UA,8,2017
GN,GB,7,2017
GN,TZ,1,2017
GN,US,292,2017
GN,VN,4,2017
GN,ZW,3,2017
GP,DZ,157,2017
GP,BE,466,2017
GP,BR,63,2017
GP,CA,500,2017
GP,DM,4410,2017
GP,DO,955,2017
GP,FR,56216,2017
GP,GF,1201,2017
GP,DE,316,2017
GP,GY,189,2017
GP,HT,15414,2017
GP,IN,201,2017
GP,IT,364,2017
GP,LB,256,2017
GP,MQ,9526,2017
GP,NL,807,2017
GP,PT,470,2017
GP,RE,400,2017
GP,LC,416,2017
GP,SR,37,2017
GP,CH,224,2017
GP,SY,298,2017
GP,GB,420,2017
GP,US,500,2017
GQ,CM,877,2017
GQ,FR,5017,2017
GQ,GA,281,2017
GQ,NG,394,2017
GQ,ST,1642,2017
GQ,ES,1406,2017
GR,AF,6216,2017
GR,AL,429428,2017
GR,DZ,1082,2017
GR,AD,3,2017
GR,AO,8,2017
GR,AI,10,2017
GR,AG,28,2017
GR,AR,629,2017
GR,AM,14028,2017
GR,AU,19857,2017
GR,AT,2212,2017
GR,AZ,497,2017
GR,BS,22,2017
GR,BH,22,2017
GR,BD,9634,2017
GR,BB,10,2017
GR,BY,1430,2017
GR,BE,5031,2017
GR,BZ,4,2017
GR,BJ,7,2017
GR,BM,7,2017
GR,BT,1,2017
GR,BO,22,2017
GR,BA,432,2017
GR,BW,7,2017
GR,BR,2175,2017
GR,BG,71571,2017
GR,BF,77,2017
GR,BI,130,2017
GR,CV,13,2017
GR,KH,21,2017
GR,CM,453,2017
GR,CA,12382,2017
GR,CF,385,2017
GR,TD,18,2017
GR,JE,1,2017
GR,CL,360,2017
GR,CN,3334,2017
GR,CO,391,2017
GR,KM,71,2017
GR,CG,1388,2017
GR,CR,37,2017
GR,CI,112,2017
GR,HR,421,2017
GR,CU,345,2017
GR,CY,21215,2017
GR,CZ,4349,2017
GR,KP,33,2017
GR,CD,205,2017
GR,DK,884,2017
GR,DJ,38,2017
GR,DM,18,2017
GR,DO,555,2017
GR,EC,82,2017
GR,EG,27754,2017
GR,SV,49,2017
GR,ER,274,2017
GR,EE,126,2017
GR,ET,2376,2017
GR,FI,757,2017
GR,FR,6573,2017
GR,PF,9,2017
GR,GA,7,2017
GR,GM,49,2017
GR,GE,81876,2017
GR,DE,112270,2017
GR,GH,586,2017
GR,GI,4,2017
GR,GL,2,2017
GR,GD,1,2017
GR,GT,29,2017
GR,GN,178,2017
GR,GY,10,2017
GR,HT,37,2017
GR,HN,49,2017
GR,HU,1696,2017
GR,IS,53,2017
GR,IN,9967,2017
GR,ID,434,2017
GR,IR,1870,2017
GR,IQ,3584,2017
GR,IE,579,2017
GR,IM,4,2017
GR,IL,699,2017
GR,IT,6188,2017
GR,JM,11,2017
GR,JP,499,2017
GR,JO,798,2017
GR,KZ,26492,2017
GR,KE,445,2017
GR,KW,137,2017
GR,KG,538,2017
GR,LA,40,2017
GR,LV,345,2017
GR,LB,2014,2017
GR,LR,30,2017
GR,LY,629,2017
GR,LI,9,2017
GR,LT,535,2017
GR,LU,136,2017
GR,MG,127,2017
GR,MY,61,2017
GR,MV,2,2017
GR,ML,28,2017
GR,MT,88,2017
GR,MR,115,2017
GR,MU,37,2017
GR,MX,388,2017
GR,MC,44,2017
GR,MN,7,2017
GR,MS,76,2017
GR,MA,2038,2017
GR,MZ,63,2017
GR,MM,19,2017
GR,NA,7,2017
GR,NP,49,2017
GR,NL,3678,2017
GR,NZ,482,2017
GR,NI,157,2017
GR,NE,23,2017
GR,NG,2805,2017
GR,NO,507,2017
GR,OM,4,2017
GR,PK,30727,2017
GR,PW,184,2017
GR,PA,154,2017
GR,PG,3,2017
GR,PY,77,2017
GR,PE,285,2017
GR,PH,8316,2017
GR,PL,15380,2017
GR,PT,319,2017
GR,QA,1083,2017
GR,KR,207,2017
GR,MD,9866,2017
GR,RO,45355,2017
GR,RU,53209,2017
GR,RW,95,2017
GR,SH,3,2017
GR,KN,1,2017
GR,VC,6,2017
GR,WS,440,2017
GR,ST,6,2017
GR,SA,418,2017
GR,SN,628,2017
GR,RS,4302,2017
GR,SC,23,2017
GR,SL,171,2017
GR,SG,80,2017
GR,SK,847,2017
GR,SI,127,2017
GR,SO,728,2017
GR,ZA,6784,2017
GR,ES,1159,2017
GR,LK,872,2017
GR,PS,982,2017
GR,SD,1821,2017
GR,SR,8,2017
GR,SZ,21,2017
GR,SE,5320,2017
GR,CH,3630,2017
GR,SY,6916,2017
GR,TJ,95,2017
GR,MK,2129,2017
GR,TH,371,2017
GR,TL,213,2017
GR,TG,13,2017
GR,TT,17,2017
GR,TN,624,2017
GR,TR,32881,2017
GR,TM,113,2017
GR,TV,10,2017
GR,UG,137,2017
GR,UA,19104,2017
GR,AE,84,2017
GR,GB,17358,2017
GR,TZ,387,2017
GR,US,22939,2017
GR,UY,110,2017
GR,UZ,8059,2017
GR,VU,69,2017
GR,VE,1007,2017
GR,VN,206,2017
GR,YE,26,2017
GR,ZM,234,2017
GR,ZW,412,2017
GT,AR,576,2017
GT,AU,72,2017
GT,BZ,953,2017
GT,BO,141,2017
GT,BR,249,2017
GT,CA,413,2017
GT,CL,313,2017
GT,CN,683,2017
GT,CO,1202,2017
GT,CR,1209,2017
GT,CU,686,2017
GT,DO,113,2017
GT,EC,173,2017
GT,EG,33,2017
GT,SV,19976,2017
GT,FR,268,2017
GT,GF,20,2017
GT,DE,665,2017
GT,GL,414,2017
GT,HT,14,2017
GT,HN,8726,2017
GT,ID,41,2017
GT,IR,18,2017
GT,IL,136,2017
GT,IT,382,2017
GT,JP,152,2017
GT,LB,26,2017
GT,MX,18250,2017
GT,NL,145,2017
GT,NI,8908,2017
GT,PK,27,2017
GT,PA,312,2017
GT,PY,61,2017
GT,PE,475,2017
GT,PH,69,2017
GT,PT,30,2017
GT,PR,105,2017
GT,KR,1858,2017
GT,SA,33,2017
GT,ES,1373,2017
GT,PS,47,2017
GT,SE,48,2017
GT,CH,160,2017
GT,SY,81,2017
GT,TR,26,2017
GT,GB,232,2017
GT,US,8993,2017
GT,UY,145,2017
GT,VE,294,2017
GU,CN,2206,2017
GU,JP,2153,2017
GU,MH,239,2017
GU,FM,10909,2017
GU,MP,2272,2017
GU,PW,1485,2017
GU,PH,30034,2017
GU,PR,4050,2017
GU,KR,2780,2017
GU,US,18979,2017
GU,VN,363,2017
GW,CV,578,2017
GW,CA,59,2017
GW,FR,115,2017
GW,GM,1566,2017
GW,GN,5175,2017
GW,LR,941,2017
GW,MR,585,2017
GW,PT,862,2017
GW,SN,11619,2017
GW,SL,850,2017
GW,US,325,2017
GY,AG,19,2017
GY,BS,15,2017
GY,BB,270,2017
GY,BR,2155,2017
GY,CA,403,2017
GY,CN,1159,2017
GY,DM,43,2017
GY,GD,194,2017
GY,JM,297,2017
GY,LC,221,2017
GY,VC,371,2017
GY,SR,4638,2017
GY,TT,888,2017
GY,GB,579,2017
GY,US,1266,2017
GY,VE,2118,2017
HK,AU,9233,2017
HK,BD,450,2017
HK,CA,14889,2017
HK,CN,2343868,2017
HK,MO,72419,2017
HK,FR,2228,2017
HK,DE,2003,2017
HK,IN,18285,2017
HK,ID,136697,2017
HK,IE,705,2017
HK,IT,652,2017
HK,JP,14406,2017
HK,MY,15511,2017
HK,NP,9479,2017
HK,NL,1035,2017
HK,NZ,2282,2017
HK,PK,7672,2017
HK,PH,119757,2017
HK,PT,110,2017
HK,KR,4907,2017
HK,RU,89,2017
HK,SG,10033,2017
HK,ES,407,2017
HK,LK,794,2017
HK,CH,737,2017
HK,TH,19492,2017
HK,GB,17942,2017
HK,US,13457,2017
HK,VN,11100,2017
HN,AR,192,2017
HN,BE,25,2017
HN,BZ,368,2017
HN,BO,148,2017
HN,BR,239,2017
HN,CA,352,2017
HN,KY,90,2017
HN,CL,312,2017
HN,CN,601,2017
HN,CO,876,2017
HN,CR,869,2017
HN,CU,618,2017
HN,KP,62,2017
HN,DO,136,2017
HN,EC,465,2017
HN,SV,8941,2017
HN,FR,145,2017
HN,DE,294,2017
HN,GT,4653,2017
HN,HT,43,2017
HN,IL,90,2017
HN,IT,262,2017
HN,JM,27,2017
HN,JP,140,2017
HN,JO,40,2017
HN,MX,1582,2017
HN,NL,91,2017
HN,NI,7844,2017
HN,PA,401,2017
HN,PY,35,2017
HN,PE,387,2017
HN,PR,130,2017
HN,KR,68,2017
HN,RU,25,2017
HN,ES,530,2017
HN,PS,155,2017
HN,SE,31,2017
HN,CH,61,2017
HN,GB,103,2017
HN,US,6866,2017
HN,UY,66,2017
HN,VE,103,2017
HR,AL,168,2017
HR,DZ,54,2017
HR,AR,194,2017
HR,AU,1552,2017
HR,AT,5011,2017
HR,BY,91,2017
HR,BE,365,2017
HR,BO,31,2017
HR,BA,394146,2017
HR,BR,187,2017
HR,BG,296,2017
HR,CA,977,2017
HR,CL,122,2017
HR,CN,434,2017
HR,CO,43,2017
HR,CZ,923,2017
HR,DK,99,2017
HR,EG,240,2017
HR,EE,19,2017
HR,FI,37,2017
HR,FR,1713,2017
HR,DE,32879,2017
HR,GR,143,2017
HR,HU,1016,2017
HR,IN,65,2017
HR,ID,26,2017
HR,IR,46,2017
HR,IQ,79,2017
HR,IE,51,2017
HR,IL,53,2017
HR,IT,3056,2017
HR,JP,54,2017
HR,JO,66,2017
HR,KZ,65,2017
HR,LV,26,2017
HR,LB,63,2017
HR,LY,146,2017
HR,LT,25,2017
HR,LU,30,2017
HR,MX,37,2017
HR,ME,6017,2017
HR,MA,28,2017
HR,NL,787,2017
HR,NZ,112,2017
HR,NG,28,2017
HR,NO,110,2017
HR,PE,83,2017
HR,PH,73,2017
HR,PL,717,2017
HR,PT,48,2017
HR,KR,26,2017
HR,MD,110,2017
HR,RO,485,2017
HR,RU,1276,2017
HR,RS,49828,2017
HR,SK,626,2017
HR,SI,19068,2017
HR,ZA,197,2017
HR,ES,183,2017
HR,PS,41,2017
HR,SD,64,2017
HR,SE,611,2017
HR,CH,2929,2017
HR,SY,175,2017
HR,MK,9788,2017
HR,TR,83,2017
HR,UA,737,2017
HR,GB,652,2017
HR,US,1573,2017
HR,VE,53,2017
HR,ZM,44,2017
HT,AR,988,2017
HT,AT,360,2017
HT,CA,1335,2017
HT,CL,707,2017
HT,CN,739,2017
HT,CO,1758,2017
HT,CR,582,2017
HT,CU,2555,2017
HT,DO,5110,2017
HT,FR,944,2017
HT,DE,1903,2017
HT,IT,2605,2017
HT,JP,470,2017
HT,MX,650,2017
HT,PE,745,2017
HT,PR,3282,2017
HT,ES,2752,2017
HT,CH,800,2017
HT,US,3412,2017
HT,UY,608,2017
HT,VE,5330,2017
HU,AF,1418,2017
HU,AL,271,2017
HU,DZ,789,2017
HU,AO,83,2017
HU,AR,392,2017
HU,AM,190,2017
HU,AU,997,2017
HU,AT,9917,2017
HU,AZ,256,2017
HU,BS,8,2017
HU,BH,20,2017
HU,BD,73,2017
HU,BB,2,2017
HU,BY,216,2017
HU,BE,2146,2017
HU,BZ,3,2017
HU,BJ,9,2017
HU,BM,1,2017
HU,BO,52,2017
HU,BA,276,2017
HU,BW,6,2017
HU,BR,774,2017
HU,BG,1416,2017
HU,KH,59,2017
HU,CM,281,2017
HU,CA,2544,2017
HU,CF,6,2017
HU,TD,2,2017
HU,CL,149,2017
HU,CN,18204,2017
HU,CO,238,2017
HU,CG,82,2017
HU,CR,48,2017
HU,CI,43,2017
HU,HR,2110,2017
HU,CU,582,2017
HU,CY,293,2017
HU,CZ,1558,2017
HU,CD,45,2017
HU,DK,495,2017
HU,DO,44,2017
HU,EC,152,2017
HU,EG,1496,2017
HU,SV,18,2017
HU,ER,35,2017
HU,EE,163,2017
HU,ET,140,2017
HU,FI,833,2017
HU,FR,4397,2017
HU,GA,12,2017
HU,GM,11,2017
HU,GE,244,2017
HU,DE,31721,2017
HU,GH,141,2017
HU,GR,1289,2017
HU,GD,2,2017
HU,GT,23,2017
HU,GN,40,2017
HU,GW,4,2017
HU,GY,8,2017
HU,HN,11,2017
HU,IS,143,2017
HU,IN,1466,2017
HU,ID,250,2017
HU,IR,2441,2017
HU,IQ,1060,2017
HU,IE,1370,2017
HU,IL,1734,2017
HU,IT,5261,2017
HU,JM,29,2017
HU,JP,1697,2017
HU,JO,507,2017
HU,KZ,595,2017
HU,KE,112,2017
HU,KW,282,2017
HU,KG,147,2017
HU,LA,57,2017
HU,LV,195,2017
HU,LB,427,2017
HU,LS,4,2017
HU,LR,32,2017
HU,LY,452,2017
HU,LI,5,2017
HU,LT,222,2017
HU,LU,198,2017
HU,MG,35,2017
HU,MY,104,2017
HU,ML,24,2017
HU,MT,96,2017
HU,MR,6,2017
HU,MU,60,2017
HU,MX,536,2017
HU,MC,5,2017
HU,MN,964,2017
HU,ME,66,2017
HU,MA,259,2017
HU,MZ,20,2017
HU,MM,14,2017
HU,NA,20,2017
HU,NP,72,2017
HU,NL,3539,2017
HU,NZ,191,2017
HU,NI,25,2017
HU,NE,9,2017
HU,NG,1676,2017
HU,NO,1307,2017
HU,OM,27,2017
HU,PK,442,2017
HU,PA,34,2017
HU,PG,4,2017
HU,PY,17,2017
HU,PE,204,2017
HU,PH,322,2017
HU,PL,3406,2017
HU,PT,520,2017
HU,QA,78,2017
HU,KR,1190,2017
HU,MD,257,2017
HU,RO,208490,2017
HU,RU,4055,2017
HU,RW,18,2017
HU,KN,3,2017
HU,VC,5,2017
HU,SA,473,2017
HU,SN,40,2017
HU,RS,41428,2017
HU,SL,37,2017
HU,SG,91,2017
HU,SK,21158,2017
HU,SI,425,2017
HU,SO,663,2017
HU,ZA,370,2017
HU,ES,2215,2017
HU,LK,77,2017
HU,PS,78,2017
HU,SD,202,2017
HU,SE,1670,2017
HU,CH,2924,2017
HU,SY,1870,2017
HU,TJ,16,2017
HU,MK,214,2017
HU,TH,943,2017
HU,TG,14,2017
HU,TT,11,2017
HU,TN,365,2017
HU,TR,2331,2017
HU,UG,43,2017
HU,UA,50253,2017
HU,AE,352,2017
HU,GB,9392,2017
HU,TZ,62,2017
HU,US,8216,2017
HU,UY,66,2017
HU,UZ,163,2017
HU,VE,242,2017
HU,VN,3488,2017
HU,YE,329,2017
HU,ZM,20,2017
HU,ZW,38,2017
ID,AU,11094,2017
ID,CA,2193,2017
ID,CN,73971,2017
ID,IN,12252,2017
ID,JP,19345,2017
ID,JO,12252,2017
ID,LY,2315,2017
ID,MY,2315,2017
ID,NL,7110,2017
ID,PK,8412,2017
ID,PH,4117,2017
ID,KR,32677,2017
ID,SA,2315,2017
ID,SG,23045,2017
ID,SY,2315,2017
ID,TH,23045,2017
ID,TL,23045,2017
ID,GB,32026,2017
ID,US,12355,2017
IE,AF,159,2017
IE,AL,319,2017
IE,DZ,632,2017
IE,AD,2,2017
IE,AO,516,2017
IE,AI,1,2017
IE,AG,2,2017
IE,AR,351,2017
IE,AM,57,2017
IE,AW,7,2017
IE,AU,7099,2017
IE,AT,843,2017
IE,AZ,53,2017
IE,BS,29,2017
IE,BH,88,2017
IE,BD,3475,2017
IE,BB,19,2017
IE,BY,657,2017
IE,BE,1761,2017
IE,BZ,2,2017
IE,BJ,36,2017
IE,BM,61,2017
IE,BT,7,2017
IE,BO,18,2017
IE,BA,688,2017
IE,BW,86,2017
IE,BR,11068,2017
IE,VG,1,2017
IE,BN,17,2017
IE,BG,2122,2017
IE,BF,9,2017
IE,BI,51,2017
IE,CV,4,2017
IE,KH,11,2017
IE,CM,372,2017
IE,CA,5724,2017
IE,KY,26,2017
IE,CF,8,2017
IE,TD,10,2017
IE,CL,152,2017
IE,CN,13640,2017
IE,HK,2029,2017
IE,CG,2709,2017
IE,CR,11,2017
IE,CI,143,2017
IE,HR,544,2017
IE,CU,89,2017
IE,CY,309,2017
IE,CZ,6539,2017
IE,KP,140,2017
IE,CD,55,2017
IE,DK,1053,2017
IE,DJ,1,2017
IE,DM,1,2017
IE,DO,10,2017
IE,EC,41,2017
IE,EG,572,2017
IE,SV,29,2017
IE,ER,40,2017
IE,EE,2951,2017
IE,ET,165,2017
IE,FO,3,2017
IE,FK,4,2017
IE,FJ,15,2017
IE,FI,1038,2017
IE,FR,11988,2017
IE,PF,1,2017
IE,GA,4,2017
IE,GM,61,2017
IE,GE,274,2017
IE,DE,15452,2017
IE,GH,542,2017
IE,GI,41,2017
IE,GR,684,2017
IE,GL,1,2017
IE,GD,15,2017
IE,GT,134,2017
IE,GN,53,2017
IE,GW,1,2017
IE,GY,31,2017
IE,HT,4,2017
IE,HN,12,2017
IE,HU,8825,2017
IE,IS,40,2017
IE,IN,21255,2017
IE,ID,137,2017
IE,IR,478,2017
IE,IQ,487,2017
IE,IL,236,2017
IE,IT,8507,2017
IE,JM,129,2017
IE,JP,568,2017
IE,JO,119,2017
IE,KZ,278,2017
IE,KE,518,2017
IE,KW,216,2017
IE,KG,34,2017
IE,LA,36,2017
IE,LV,23796,2017
IE,LB,143,2017
IE,LS,41,2017
IE,LR,115,2017
IE,LY,472,2017
IE,LI,2,2017
IE,LT,41483,2017
IE,LU,167,2017
IE,MG,12,2017
IE,MW,81,2017
IE,MY,4501,2017
IE,MV,2,2017
IE,ML,31,2017
IE,MT,400,2017
IE,MR,8,2017
IE,MU,3474,2017
IE,MX,328,2017
IE,MC,7,2017
IE,MN,342,2017
IE,MS,1,2017
IE,MA,294,2017
IE,MZ,41,2017
IE,MM,68,2017
IE,NA,40,2017
IE,NP,146,2017
IE,NL,5355,2017
IE,NC,7,2017
IE,NZ,2442,2017
IE,NI,17,2017
IE,NE,138,2017
IE,NG,23546,2017
IE,NO,328,2017
IE,OM,52,2017
IE,PK,9914,2017
IE,PA,17,2017
IE,PG,13,2017
IE,PY,29,2017
IE,PE,136,2017
IE,PH,16467,2017
IE,PL,137131,2017
IE,PT,2673,2017
IE,QA,37,2017
IE,KR,207,2017
IE,MD,4072,2017
IE,RO,21422,2017
IE,RU,7065,2017
IE,RW,86,2017
IE,SH,7,2017
IE,KN,2,2017
IE,LC,7,2017
IE,VC,2,2017
IE,WS,13,2017
IE,SA,461,2017
IE,SN,23,2017
IE,SC,11,2017
IE,SL,210,2017
IE,SG,232,2017
IE,SK,12731,2017
IE,SI,225,2017
IE,SB,2,2017
IE,SO,571,2017
IE,ZA,9661,2017
IE,ES,8336,2017
IE,LK,255,2017
IE,PS,72,2017
IE,SD,632,2017
IE,SR,12,2017
IE,SZ,22,2017
IE,SE,2008,2017
IE,CH,594,2017
IE,SY,122,2017
IE,TJ,22,2017
IE,MK,704,2017
IE,TH,575,2017
IE,TL,3,2017
IE,TG,122,2017
IE,TO,1,2017
IE,TT,119,2017
IE,TN,107,2017
IE,TR,525,2017
IE,TM,4,2017
IE,TC,1,2017
IE,UG,160,2017
IE,UA,4908,2017
IE,AE,216,2017
IE,GB,278040,2017
IE,TZ,134,2017
IE,US,33006,2017
IE,UY,59,2017
IE,UZ,98,2017
IE,VU,1,2017
IE,VE,137,2017
IE,VN,682,2017
IE,EH,1,2017
IE,YE,33,2017
IE,ZM,365,2017
IE,ZW,3331,2017
IL,AF,2476,2017
IL,DZ,44553,2017
IL,AR,38372,2017
IL,AU,3185,2017
IL,AT,4939,2017
IL,AZ,13195,2017
IL,BY,22548,2017
IL,BE,5845,2017
IL,BR,8711,2017
IL,BG,16222,2017
IL,CA,7931,2017
IL,CL,3302,2017
IL,CN,585,2017
IL,CO,2693,2017
IL,DK,1868,2017
IL,EG,20579,2017
IL,ET,78489,2017
IL,FI,300,2017
IL,FR,40815,2017
IL,GE,9087,2017
IL,DE,23072,2017
IL,GR,3008,2017
IL,HU,12186,2017
IL,IN,18497,2017
IL,IR,51031,2017
IL,IQ,66119,2017
IL,IT,5096,2017
IL,KZ,13295,2017
IL,KG,2456,2017
IL,LV,3834,2017
IL,LB,6078,2017
IL,LY,16847,2017
IL,LT,3773,2017
IL,MX,2536,2017
IL,MA,159091,2017
IL,NL,4984,2017
IL,PE,2379,2017
IL,PL,57824,2017
IL,MD,10641,2017
IL,RO,101121,2017
IL,RU,111803,2017
IL,ZA,11431,2017
IL,ES,1843,2017
IL,SE,671,2017
IL,CH,3757,2017
IL,SY,9249,2017
IL,TJ,1838,2017
IL,TN,22962,2017
IL,TR,27270,2017
IL,TM,2244,2017
IL,UA,131780,2017
IL,GB,21329,2017
IL,US,77132,2017
IL,UY,6220,2017
IL,UZ,21765,2017
IL,VE,363,2017
IL,YE,30107,2017
IM,AU,376,2017
IM,CA,208,2017
IM,JE,266,2017
IM,IE,2233,2017
IM,NZ,96,2017
IM,ZA,609,2017
IM,GB,39614,2017
IM,US,279,2017
IN,AF,8005,2017
IN,AU,656,2017
IN,BD,3139311,2017
IN,BT,6580,2017
IN,BN,25134,2017
IN,CA,1625,2017
IN,CN,7035,2017
IN,FJ,170,2017
IN,FR,1130,2017
IN,DE,2125,2017
IN,ID,811,2017
IN,IR,1688,2017
IN,IQ,493,2017
IN,JP,708,2017
IN,KZ,2181,2017
IN,KE,2356,2017
IN,KW,6019,2017
IN,MY,12317,2017
IN,MV,197,2017
IN,MU,293,2017
IN,MM,50081,2017
IN,NP,537517,2017
IN,NG,639,2017
IN,PK,1095149,2017
IN,PT,154,2017
IN,RU,1334,2017
IN,SA,4431,2017
IN,SG,4186,2017
IN,LK,153643,2017
IN,TR,103,2017
IN,UG,704,2017
IN,AE,11866,2017
IN,GB,4817,2017
IN,US,2694,2017
IN,VN,560,2017
IN,ZM,673,2017
IQ,AF,318,2017
IQ,EG,14651,2017
IQ,ER,822,2017
IQ,IN,236,2017
