source,target,stock
SK,DZ,106
SK,AO,25
SK,AR,86
SK,AM,149
SK,AU,280
SK,AT,3278
SK,AZ,37
SK,BY,223
SK,BE,838
SK,BA,408
SK,BR,107
SK,BG,2276
SK,CA,457
SK,TD,146
SK,CL,29
SK,CN,1079
SK,CO,56
SK,CG,22
SK,HR,836
SK,CU,143
SK,CY,111
SK,CZ,92832
SK,DK,251
SK,EC,36
SK,EG,188
SK,EE,54
SK,ET,32
SK,FI,156
SK,FR,3090
SK,GE,82
SK,DE,4855
SK,GH,20
SK,GR,415
SK,HU,18229
SK,IS,48
SK,IN,154
SK,ID,29
SK,IR,132
SK,IQ,79
SK,IE,839
SK,IL,188
SK,IT,2792
SK,JP,140
SK,JO,58
SK,KZ,251
SK,KE,25
SK,KW,74
SK,KG,24
SK,LV,140
SK,LB,109
SK,LY,57
SK,LT,139
SK,LU,51
SK,MT,22
SK,MX,85
SK,MN,66
SK,ME,40
SK,MA,54
SK,NL,570
SK,NZ,36
SK,NG,110
SK,NO,709
SK,PK,88
SK,PE,57
SK,PH,31
SK,PL,7005
SK,PT,165
SK,KR,547
SK,MD,116
SK,RO,8474
SK,RU,2880
SK,SA,36
SK,RS,1948
SK,SI,322
SK,ZA,112
SK,ES,852
SK,PS,39
SK,SE,266
SK,CH,645
SK,SY,237
SK,MK,750
SK,TH,64
SK,TN,149
SK,TR,320
SK,UA,10396
SK,AE,69
SK,GB,5083
SK,US,2221
SK,UZ,47
SK,VN,2187
SK,YE,36
SL,BJ,249
SL,BF,31
SL,CV,1
SL,CA,34
SL,CN,268
SL,CI,68
SL,KP,2
SL,GM,5041
SL,DE,127
SL,GH,1255
SL,GN,71495
SL,GW,19
SL,IN,387
SL,JP,3
SL,LB,2104
SL,LR,6825
SL,ML,1876
SL,MR,134
SL,NE,153
SL,NG,2035
SL,KR,10
SL,RU,69
SL,SN,706
SL,ZA,227
SL,TG,37
SL,GB,585
SL,US,484
SM,AL,35
SM,AR,82
SM,BR,28
SM,FR,28
SM,IT,4563
SM,PL,29
SM,RO,129
SM,RU,34
SM,UA,62
SN,DZ,4086
SN,BJ,3518
SN,BR,631
SN,CM,987
SN,CI,2739
SN,FR,13511
SN,GM,5028
SN,DE,850
SN,GH,1739
SN,GN,50226
SN,GW,28756
SN,LB,1075
SN,ML,33225
SN,MR,51951
SN,MA,4016
SN,NE,1647
SN,NG,826
SN,SA,1389
SN,SL,14527
SN,TG,1627
SN,US,779
SO,ER,35
SO,ET,13732
SO,YE,8141
SR,BR,5556
SR,CN,5436
SR,GY,13528
SR,NL,3471
SS,CF,4580
SS,TD,5190
SS,CD,87871
SS,EG,5151
SS,ER,3322
SS,ET,12802
SS,IN,1415
SS,KE,9570
SS,LY,153
SS,ML,203
SS,NG,3541
SS,SD,563135
SS,UG,145799
ST,AO,342
ST,CV,1305
ST,GQ,139
ST,GA,227
ST,MZ,111
ST,PT,113
SV,AR,217
SV,AU,27
SV,AT,11
SV,BD,6
SV,BB,40
SV,BE,52
SV,BZ,341
SV,BO,53
SV,BR,243
SV,CA,246
SV,CL,230
SV,CN,260
SV,HK,8
SV,CO,580
SV,CR,881
SV,CU,128
SV,DO,72
SV,EC,123
SV,FR,215
SV,DE,228
SV,GT,8943
SV,HN,11753
SV,IN,11
SV,IR,18
SV,IE,11
SV,IL,43
SV,IT,283
SV,JM,10
SV,JP,54
SV,MX,1725
SV,NL,33
SV,NI,7874
SV,PA,453
SV,PY,11
SV,PE,235
SV,PH,19
SV,PT,13
SV,PR,62
SV,KR,128
SV,RU,18
SV,ES,537
SV,PS,46
SV,SE,35
SV,CH,59
SV,GB,90
SV,US,5432
SV,UY,75
SV,VE,243
SX,AI,396
SX,AG,552
SX,AW,1331
SX,BB,75
SX,VG,935
SX,CA,39
SX,BQ,170
SX,CN,180
SX,CO,215
SX,CU,857
SX,CW,1475
SX,DM,1547
SX,DO,3671
SX,FR,92
SX,GP,2123
SX,GY,1870
SX,HT,2843
SX,IN,863
SX,ID,62
SX,JM,2447
SX,LB,332
SX,MQ,77
SX,NL,755
SX,PR,26
SX,KN,1078
SX,LC,504
SX,VC,72
SX,SR,539
SX,TT,215
SX,GB,54
SX,US,323
SX,VI,72
SX,VE,42
SY,AF,1826
SY,IQ,206944
SY,SO,2588
SY,PS,630490
SY,SD,573
SZ,AO,126
SZ,AU,57
SZ,BW,42
SZ,BI,227
SZ,CA,19
SZ,CG,74
SZ,CD,168
SZ,ET,31
SZ,LS,229
SZ,LR,47
SZ,MZ,10805
SZ,NZ,25
SZ,RW,144
SZ,SO,92
SZ,ZA,13007
SZ,UG,57
SZ,US,266
TC,BS,12
TC,CA,498
TC,DO,1896
TC,HT,15040
TC,GB,449
TC,US,998
TD,CM,34988
TD,CF,88338
TD,CG,807
TD,CD,289
TD,FR,1000
TD,GA,330
TD,LY,1238
TD,NE,2950
TD,NG,2819
TD,SD,344286
TG,BE,66
TG,BJ,73275
TG,BF,13950
TG,CV,41
TG,CM,714
TG,CA,49
TG,CF,384
TG,TD,731
TG,CN,530
TG,CG,263
TG,CI,5893
TG,CD,667
TG,GQ,109
TG,FR,812
TG,GA,919
TG,GM,1090
TG,DE,205
TG,GH,47997
TG,GN,3423
TG,GW,133
TG,LR,172
TG,ML,8330
TG,MR,148
TG,NE,67214
TG,NG,32796
TG,RW,682
TG,ST,42
TG,SN,1033
TG,SL,107
TG,US,186
TH,AF,1
TH,AU,1457
TH,BD,1445
TH,KH,680686
TH,CA,773
TH,CN,76595
TH,CI,16
TH,CD,16
TH,DK,659
TH,ET,2
TH,FR,1357
TH,DE,2366
TH,IN,9162
TH,ID,690
TH,IR,14
TH,IQ,84
TH,IT,630
TH,JP,8406
TH,LA,923050
TH,LR,1
TH,MY,1352
TH,MM,1835106
TH,NP,11514
TH,NL,700
TH,NZ,1852
TH,NO,739
TH,PK,2415
TH,PH,1349
TH,PT,545
TH,KR,935
TH,RW,4
TH,SA,1
TH,SG,750
TH,SO,134
TH,LK,7931
TH,PS,15
TH,SD,1
TH,SE,717
TH,CH,967
TH,TG,2
TH,TR,1
TH,GB,2128
TH,US,4174
TH,VN,7255
TH,ZW,1
TJ,AF,7537
TJ,DZ,133
TJ,AM,198
TJ,AT,65
TJ,AZ,173
TJ,BY,698
TJ,BN,23
TJ,CA,50
TJ,CN,48
TJ,KP,160
TJ,DK,134
TJ,GE,682
TJ,DE,138
TJ,IN,634
TJ,IR,1229
TJ,IQ,64
TJ,KZ,862
TJ,KG,11590
TJ,NL,51
TJ,NZ,112
TJ,NE,25
TJ,OM,36
TJ,PK,152
TJ,PL,37
TJ,MD,808
TJ,RU,236377
TJ,CH,53
TJ,TR,797
TJ,TM,458
TJ,UA,1241
TJ,GB,322
TJ,US,281
TJ,VI,22
TJ,UZ,7746
TJ,ZM,23
TK,AU,40
TK,NZ,185
TK,WS,193
TK,TV,46
TL,AU,566
TL,BD,138
TL,BR,205
TL,CN,1249
TL,CU,114
TL,ID,6040
TL,MY,180
TL,NZ,186
TL,PK,255
TL,PH,796
TL,PT,348
TL,SG,77
TL,TH,161
TL,US,74
TL,VN,218
TM,AM,6961
TM,AZ,7584
TM,BY,3841
TM,DE,1845
TM,IR,3182
TM,KZ,18029
TM,RU,61930
TM,UA,4789
TM,UZ,84386
TN,DZ,10620
TN,CM,730
TN,CI,658
TN,EG,1159
TN,FR,8784
TN,DE,1477
TN,IQ,648
TN,IT,2246
TN,LY,9302
TN,ML,1015
TN,MR,538
TN,MA,5901
TN,NG,553
TN,SN,417
TN,PS,562
TN,SY,1252
TN,US,619
TO,CN,152
TO,FJ,625
TO,IN,235
TO,JP,88
TO,WS,287
TR,AF,16072
TR,AL,3929
TR,DZ,765
TR,AR,165
TR,AM,940
TR,AU,3482
TR,AT,17009
TR,AZ,19918
TR,BD,388
TR,BY,354
TR,BE,10383
TR,BA,2807
TR,BR,406
TR,VG,88
TR,BG,570585
TR,CA,1691
TR,CL,50
TR,CN,2084
TR,HK,66
TR,CO,54
TR,CR,62
TR,HR,262
TR,CU,49
TR,CY,12328
TR,CZ,1343
TR,KP,33
TR,CD,86
TR,DK,3991
TR,EG,931
TR,EE,132
TR,ET,177
TR,FI,1981
TR,FR,18955
TR,GE,7723
TR,DE,324602
TR,GH,170
TR,GR,70269
TR,GP,54
TR,HU,615
TR,IS,49
TR,IN,615
TR,ID,211
TR,IR,19299
TR,IQ,26460
TR,IE,636
TR,IL,3224
TR,IT,3371
TR,JP,2372
TR,JO,1084
TR,KZ,5926
TR,KE,204
TR,KW,337
TR,KG,2326
TR,LV,74
TR,LB,1341
TR,LY,3642
TR,LT,307
TR,LU,51
TR,MY,311
TR,MT,49
TR,MX,180
TR,MN,224
TR,MA,568
TR,MM,43
TR,NL,25894
TR,NZ,342
TR,NG,1039
TR,NO,4215
TR,OM,28
TR,PK,1380
TR,PE,61
TR,PH,691
TR,PL,4050
TR,PT,264
TR,QA,35
TR,KR,605
TR,MD,2766
TR,RO,24605
TR,RU,23567
TR,SA,5218
TR,SN,76
TR,SG,232
TR,SK,371
TR,SI,172
TR,SO,2571
TR,ZA,348
TR,ES,1433
TR,LK,61
TR,PS,874
TR,SD,472
TR,SZ,89
TR,SE,6328
TR,CH,12302
TR,SY,3271533
TR,TJ,327
TR,MK,170807
TR,TH,172
TR,TN,610
TR,TM,2410
TR,UA,4957
TR,AE,50
TR,GB,22442
TR,TZ,262
TR,US,16111
TR,UY,50
TR,UZ,9450
TR,VE,46
TR,VN,34
TR,YE,118
TT,BB,1073
TT,CA,1788
TT,CN,871
TT,CU,76
TT,DE,254
TT,GD,8079
TT,GY,9895
TT,IN,965
TT,JM,1506
TT,NG,505
TT,PH,348
TT,LC,885
TT,VC,6472
TT,GB,2383
TT,US,5836
TT,VE,1743
TV,FJ,48
TV,KI,30
TV,WS,16
TV,US,17
TZ,AO,1488
TZ,BW,168
TZ,BI,208949
TZ,CA,350
TZ,KM,710
TZ,CG,29814
TZ,CD,105174
TZ,DE,1152
TZ,IN,9546
TZ,IT,685
TZ,KE,32472
TZ,LS,177
TZ,MW,8231
TZ,MU,228
TZ,MZ,17460
TZ,NA,767
TZ,PK,796
TZ,RW,692
TZ,SC,445
TZ,SO,3536
TZ,ZA,848
TZ,SZ,104
TZ,UG,5788
TZ,GB,1264
TZ,US,1538
TZ,ZM,10217
TZ,ZW,1015
UA,AF,2133
UA,AM,47780
UA,AZ,83121
UA,BY,247989
UA,BG,1749
UA,CN,6625
UA,EE,10324
UA,GE,65042
UA,DE,1093
UA,IN,3854
UA,IR,2157
UA,IL,3789
UA,JO,3751
UA,KZ,224467
UA,KG,26996
UA,LV,19691
UA,LB,1781
UA,LT,24662
UA,MA,1754
UA,PL,3108
UA,MD,151242
UA,RU,3309525
UA,PS,1528
UA,SY,3757
UA,TJ,29660
UA,TR,1368
UA,TM,22828
UA,US,2765
UA,UZ,222012
UA,VN,12513
UG,BD,209
UG,BE,63
UG,BI,64092
UG,CA,388
UG,CN,597
UG,KP,217
UG,CD,298749
UG,DK,254
UG,ER,4988
UG,ET,1512
UG,FR,363
UG,DE,340
UG,GR,59
UG,IN,5745
UG,IT,590
UG,JP,296
UG,KE,61501
UG,MZ,42
UG,NL,312
UG,PK,976
UG,KR,254
UG,RU,446
UG,RW,108638
UG,SO,40404
UG,SS,903199
UG,ES,87
UG,SD,90652
UG,GB,1754
UG,TZ,35789
UG,US,1404
US,AF,72909
US,AL,90381
US,DZ,19316
US,AO,13841
US,AG,31165
US,AR,196095
US,AM,92707
US,AW,6485
US,AU,87851
US,AT,50304
US,AZ,21606
US,BS,35915
US,BD,219021
US,BB,57536
US,BY,59517
US,BE,36310
US,BZ,53273
US,BM,8922
US,BO,85132
US,BA,125442
US,BR,367521
US,BG,72442
US,CV,39841
US,KH,178571
US,CM,48455
US,CA,893491
US,CL,104993
US,CN,2422998
US,HK,244894
US,MO,12366
US,CO,753847
US,CR,90455
US,CI,28348
US,HR,44218
US,CU,1251037
US,CY,20091
US,CZ,74639
US,CD,25147
US,DK,31089
US,DM,31856
US,DO,1069268
US,EC,470319
US,EG,185131
US,SV,1392663
US,ER,35745
US,EE,10907
US,ET,217913
US,FJ,46064
US,FI,21526
US,FR,183284
US,GM,22783
US,GE,26688
US,DE,645314
US,GH,158481
US,GR,149249
US,GD,35077
US,GT,975504
US,GN,20005
US,GY,294318
US,HT,671499
US,HN,597647
US,HU,77488
US,IS,5581
US,IN,2307909
US,ID,102834
US,IR,402700
US,IQ,209971
US,IE,138889
US,IL,142162
US,IT,389507
US,JM,773204
US,JP,368351
US,JO,74138
US,KZ,28425
US,KE,123164
US,KW,29345
US,KG,6020
US,LA,210325
US,LV,24756
US,LB,129006
US,LR,84102
US,LY,9520
US,LT,38812
US,LU,2626
US,MY,70742
US,MT,8230
US,MH,7072
US,MX,12683066
US,FM,7934
US,MS,6640
US,MA,72563
US,MM,132254
US,NP,103970
US,NL,91303
US,NZ,33605
US,NI,275909
US,NG,282153
US,NO,28408
US,PK,370353
US,PA,114181
US,PY,31257
US,PE,478784
US,PH,2076253
US,PL,473864
US,PT,195902
US,PR,1903730
US,KR,1177066
US,MD,43219
US,RO,174960
US,RU,424350
US,KN,18798
US,LC,23000
US,VC,24891
US,WS,18405
US,SA,86444
US,SN,41631
US,RS,37701
US,SL,41028
US,SG,35549
US,SI,9510
US,SO,91501
US,ZA,99405
US,ES,109881
US,LK,52054
US,PS,39529
US,SD,44595
US,SR,14555
US,SE,51275
US,CH,42735
US,SY,83511
US,TJ,4725
US,MK,27566
US,TH,263611
US,TO,19334
US,TT,251834
US,TN,118931
US,TR,373059
US,TM,2268
US,UG,44965
US,UA,377365
US,AE,12219
US,GB,748206
US,TZ,49434
US,UY,51229
US,UZ,60216
US,VE,232448
US,VN,1409063
US,YE,44905
US,ZM,24455
US,ZW,54567
UY,AR,27933
UY,BR,12493
UY,CA,316
UY,CL,1300
UY,FR,475
UY,DE,1397
UY,IT,7399
UY,MX,538
UY,PY,1038
UY,PE,90
UY,PL,1178
UY,PT,565
UY,RO,616
UY,ES,16393
UY,GB,458
UY,US,630
UY,VE,588
UZ,AM,5811
UZ,AZ,20153
UZ,BY,26266
UZ,DE,8523
UZ,KZ,13062
UZ,KG,4845
UZ,RU,868913
UZ,TJ,11381
UZ,TM,755
UZ,UA,123355
VC,AG,58
VC,BB,348
VC,CA,163
VC,BQ,199
VC,CW,151
VC,DM,86
VC,GD,434
VC,GY,243
VC,JM,125
VC,KN,39
VC,LC,237
VC,SX,111
VC,TT,967
VC,GB,798
VC,US,339
VE,AL,19
VE,DZ,96
VE,AO,190
VE,AR,10098
VE,AM,34
VE,AW,493
VE,AU,150
VE,AT,840
VE,BB,7
VE,BE,401
VE,BZ,20
VE,BO,1997
VE,BA,24
VE,BR,6119
VE,BG,144
VE,CA,1153
VE,BQ,1040
VE,CL,15500
VE,CN,14081
VE,HK,581
VE,CO,988483
VE,CR,1144
VE,HR,416
VE,CU,11601
VE,CY,15
VE,CZ,381
VE,KP,46
VE,DK,147
VE,DO,14972
VE,EC,37549
VE,EG,187
VE,SV,1030
VE,ER,28
VE,EE,52
VE,ET,35
VE,FI,73
VE,FR,3835
VE,GF,30
VE,GE,13
VE,DE,4276
VE,GH,33
VE,GR,746
VE,GD,165
VE,GT,434
VE,GY,9291
VE,HT,1929
VE,HN,298
VE,HU,1043
VE,IN,262
VE,ID,59
VE,IR,91
VE,IQ,80
VE,IE,62
VE,IL,475
VE,IT,51863
VE,JM,96
VE,JP,364
VE,JO,203
VE,KW,72
VE,LV,142
VE,LB,7602
VE,LY,137
VE,LT,149
VE,MY,34
VE,MQ,43
VE,MX,3890
VE,ME,276
VE,MA,1023
VE,MZ,53
VE,NL,700
VE,NZ,18
VE,NI,2076
VE,NG,106
VE,NO,91
VE,PK,14
VE,PA,893
VE,PY,217
VE,PE,47739
VE,PH,163
VE,PL,925
VE,PT,55441
VE,PR,425
VE,KR,281
VE,RO,887
VE,RU,684
VE,LC,6
VE,VC,122
VE,SA,1643
VE,SN,14
VE,RS,842
VE,SG,18
VE,SK,24
VE,SI,104
VE,ZA,72
VE,ES,75744
VE,PS,488
VE,SR,46
VE,SE,115
VE,CH,671
VE,SY,15875
VE,TH,71
VE,TT,2851
VE,TN,14
VE,TR,134
VE,UA,214
VE,GB,1831
VE,US,11417
VE,UY,4869
VE,VN,12
VE,ZW,15
VG,AG,789
VG,AU,23
VG,BS,26
VG,BB,190
VG,CA,245
VG,DM,1283
VG,DO,1782
VG,FR,23
VG,DE,60
VG,GY,2363
VG,IN,40
VG,JM,1983
VG,LB,23
VG,MS,219
VG,PR,547
VG,KN,1418
VG,LC,538
VG,VC,2300
VG,TT,420
VG,GB,834
VG,US,1796
VI,AI,972
VI,AG,4588
VI,AW,501
VI,BB,368
VI,VG,2465
VI,BQ,396
VI,DM,5510
VI,DO,4642
VI,GD,590
VI,HT,644
VI,JM,373
VI,MS,780
VI,PR,4068
VI,KN,7103
VI,LC,3426
VI,VC,518
VI,TT,1759
VI,US,16868
VN,AU,38
VN,BD,8254
VN,KH,1035
VN,CA,1520
VN,CN,3141
VN,KP,1571
VN,FR,214
VN,IN,2026
VN,ID,8217
VN,JP,1926
VN,LA,7272
VN,MY,133
VN,MM,11695
VN,NP,2420
VN,PK,617
VN,PH,118
VN,KR,1887
VN,SG,1830
VN,LK,82
VN,TH,12077
VN,GB,1169
VN,US,3307
VU,AU,640
VU,FJ,229
VU,FR,549
VU,NC,255
VU,NZ,318
VU,PG,65
VU,SB,121
VU,TO,29
VU,GB,109
WF,FR,598
WF,PF,46
WF,YT,90
WF,NC,1722
WF,VU,240
WS,AS,1571
WS,AU,329
WS,CA,10
WS,CN,58
WS,CK,12
WS,FJ,135
WS,FR,9
WS,DE,42
WS,JP,50
WS,KI,14
WS,NR,7
WS,NZ,1477
WS,NU,6
WS,PG,46
WS,SB,11
WS,TK,104
WS,TO,75
WS,TV,73
WS,GB,26
WS,US,363
WS,VU,16
YE,EG,11225
YE,ER,1020
YE,ET,5806
YE,IR,7
YE,IQ,9915
YE,SO,278891
YE,PS,3800
YE,SD,27397
YE,SY,2977
YE,VN,15
YT,KM,57795
YT,FR,9712
YT,MG,5347
ZA,AF,155
ZA,AL,268
ZA,DZ,738
ZA,AO,65716
ZA,AR,3915
ZA,AU,11898
ZA,AT,8903
ZA,BH,270
ZA,BD,4182
ZA,BB,47
ZA,BY,395
ZA,BE,13128
ZA,BJ,319
ZA,BM,97
ZA,BO,268
ZA,BA,334
ZA,BW,69160
ZA,BR,4845
ZA,VG,35
ZA,BN,35
ZA,BG,6494
ZA,BI,10822
ZA,CM,4078
ZA,CA,9401
ZA,CF,195
ZA,CL,1102
ZA,CN,38684
ZA,HK,2665
ZA,CO,979
ZA,KM,320
ZA,CG,32497
ZA,CI,1909
ZA,HR,1650
ZA,CU,2533
ZA,CY,8115
ZA,CZ,3291
ZA,KP,228
ZA,CD,50340
ZA,DK,4174
ZA,EG,7628
ZA,ER,944
ZA,EE,237
ZA,ET,5126
ZA,FJ,74
ZA,FI,1068
ZA,FR,12506
ZA,GA,515
ZA,DE,93660
ZA,GH,11013
ZA,GI,87
ZA,GR,14912
ZA,GT,148
ZA,GN,127
ZA,GW,47
ZA,GY,92
ZA,IS,51
ZA,IN,39907
ZA,ID,2011
ZA,IR,1162
ZA,IQ,270
ZA,IE,19989
ZA,IL,7378
ZA,IT,38515
ZA,JM,319
ZA,JP,2889
ZA,JO,92
ZA,KE,27143
ZA,KW,148
ZA,KG,59
ZA,LA,51
ZA,LV,692
ZA,LB,1528
ZA,LS,312537
ZA,LR,1239
ZA,LY,268
ZA,LT,662
ZA,LU,42
ZA,MG,707
ZA,MW,102327
ZA,MY,1500
ZA,MV,92
ZA,ML,174
ZA,MT,561
ZA,MU,14043
ZA,MX,470
ZA,MC,42
ZA,MA,1791
ZA,MZ,381386
ZA,MM,355
ZA,NA,174043
ZA,NR,35
ZA,NP,209
ZA,NL,33217
ZA,NZ,5166
ZA,NI,178
ZA,NE,31
ZA,NG,27326
ZA,NU,31
ZA,MP,42
ZA,NO,1838
ZA,OM,51
ZA,PK,16517
ZA,PA,96
ZA,PG,96
ZA,PY,195
ZA,PE,334
ZA,PH,2474
ZA,PL,16276
ZA,PT,44925
ZA,KR,2748
ZA,RE,552
ZA,RO,2671
ZA,RU,5608
ZA,RW,7802
ZA,SH,371
ZA,KN,42
ZA,SA,1021
ZA,SN,4558
ZA,RS,6401
ZA,SC,1098
ZA,SL,817
ZA,SG,1500
ZA,SK,694
ZA,SO,30847
ZA,ES,2406
ZA,LK,1627
ZA,PS,159
ZA,SD,5008
ZA,SZ,87362
ZA,SE,397
ZA,CH,3244
ZA,SY,192
ZA,MK,197
ZA,TH,1444
ZA,TT,42
ZA,TN,188
ZA,TR,1864
ZA,UG,8009
ZA,UA,6288
ZA,AE,296
ZA,GB,123764
ZA,TZ,15823
ZA,US,16713
ZA,UY,188
ZA,VE,496
ZA,VN,265
ZA,YE,134
ZA,ZM,92075
ZA,ZW,649385
ZM,AO,38927
ZM,AU,276
ZM,BW,962
ZM,BI,3401
ZM,CM,254
ZM,CA,209
ZM,CN,1055
ZM,CG,8897
ZM,CD,21960
ZM,EG,171
ZM,FR,72
ZM,DE,291
ZM,GH,182
ZM,IN,4857
ZM,JP,104
ZM,KE,561
ZM,MW,14127
ZM,ML,227
ZM,MZ,1364
ZM,NA,660
ZM,NG,532
ZM,RW,7827
ZM,SN,148
ZM,ZA,3221
ZM,UG,477
ZM,GB,1348
ZM,TZ,6208
ZM,US,994
ZM,ZW,17945
ZW,BW,3286
ZW,MW,107849
ZW,MZ,94382
ZW,ZA,18610
ZW,GB,7560
ZW,ZM,30662
